MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Anna Hernandez (D7),Kesha Hodge Washington (D8)
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,53,Arizona Mutual Aid Compact with the Department of Military Affairs (Ordinance S-50489),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,54,Authorization to Enter into Agreement with The Arizona Department of Liquor Licenses and Control (AZDLLC) for Facility Access and Usage of the Phoenix Regional Police Academy (Ordinance S-50470),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,55,Request Authorization for Sale of Canine Doc (Ordinance S-50482),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,56,FARO Scanner Hardware and Software Maintenance Contract - RFA-24-0002 - Request for Award (Ordinance S-50487),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,57,Fiscal Year 2023 Matthew Shepard and James Byrd Jr. Hate Crimes Program Grant (Ordinance S-50488),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,TRANSPORTATION AND INFRASTRUCTURE,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,58,Phoenix Deer Valley Airport Reconstruct Taxiway C Connectors C4-C10 - Construction Manager at Risk Preconstruction Services - AV31000096 FAA/ADOT (Ordinance S-50459),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,59,Airport Towing and Minor Auto Assistance Contract IFB 23-031 - Request for Award (Ordinance S-50474),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,60,One-Time Purchase of Stand-Alone Food and Beverage Kiosks (Ordinance S-50478),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,61,Purchase of Utility Vehicles Contract 24-FSD-027 -  Request for Award (Ordinance S-50455),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,62,Acquisition of Real Property for Mid-Block High Intensity Activated Crosswalks at Various Locations Citywide (Ordinance S-50445),,,,0,1,,Citywide,adopted,"A motion was made by Vice Mayor Ansari, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,63,Polymer-Modified Master Seal & Tire Rubber Modified Surface Sealer - RFA 18-133 - Amendment (Ordinance S-50456),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,64,Asbestos and Lead On-Call Consulting Services - Amendment (Ordinance S-50477),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,65,Parks Master Plan Planning Services - Professional Services - PA75200657 (Ordinance S-50485),,,,0,1,,,adopted,"A motion was made by Vice Mayor Ansari, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,66,Grant Agreement with Federal Railroad Administration for Safety Improvements at Two BNSF Railroad Crossings (Ordinance S-50491),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,67,West Anthem Lift Station 76 Phase II Expansion - Engineering Services - WS90400067 Plan Plan (Ordinance S-50443),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,68,ImageSite Software Contract - RFA 2223-WTS-344 - Request for Award (Ordinance S-50446),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,69,Wastewater Collection System Emergency Repair and Replacement Program - Job Order Contracting Services - 4108JOC222 (Ordinance S-50451),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,70,"Cave Creek Water Reclamation Plant Electrical, Instrumentation and Control Systems Inspection and Testing Services - Amendment - WS90300009 (Ordinance S-50458)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,71,Cave Creek Water (Wastewater) Reclamation Plant Rehabilitation - Construction Manager at Risk Preconstruction Services Amendment - WS90300008 (Ordinance S-50462),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,72,Customer Portal Replacement Project Contract - RFP-2324-WCS-573 - Request for Award (Ordinance S-50473),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,73,Geographical Information System Boundary Shapefiles for Water Users RTO-2223-WERF-585 - Request for Award (Ordinance S-50476),,,,0,1,,,adopted,"A motion was made by Vice Mayor Ansari, seconded by Councilwoman Stark, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Debra Stark,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,74,Water Infrastructure Finance Authority Contract - Request to Amend Ordinance S-49949 (Ordinance S-50481),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,75,Automated Vehicle Location Services Contract - RFA 2324-WAD-531 - Request for Award (Ordinance S-50486),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,PLANNING AND ZONING MATTERS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,76,Final Plat - Park Algodon - PLAT 230040 - Northeast Corner of 99th Avenue and Indian School Road,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,77,Final Plat - South Mountain Shadows - PLAT 230055 - Northeast Corner of 16th Street and Chipman Road,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,78,"Final Plat - Estrella Crossing-Phases 1 & 2-Tracts PP, QQ, RR, SS & TT - PLAT 230084 - Southeast Corner of 59th Avenue and Olney Avenue",,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Ordinance & Public Hearing,,91,Public Hearing and Ordinance Adoption - Rezoning Application Z-14-A-20-2 (Kierland Sky PUD) - Southeast Corner of Kierland Boulevard and Marilyn Road (Ordinance G-7215),,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilman Waring, seconded by Councilwoman Stark, that this item be approved per the Planning Commission recommendation and adoption of the related ordinance. The motion carried by the following vote:",,,Jim Waring,Debra Stark,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Ordinance & Public Hearing,,95,Public Hearing and Ordinance Adoption - PHO-1-23--Z-9-19-4 - Northeast Corner of Central Avenue and Indian School Road (Ordinance G-7216),,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilwoman Pastor, seconded by Councilwoman O'Brien, that this item be approved per the Jan. 3, 2024 memo from the Planning and Development Director with adoption of the related ordinance. The motion carried by the following vote:",,,Laura Pastor,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,"REPORTS FROM CITY MANAGER, COMMITTEES OR CITY OFFICIALS",,,,0,,,,,,,,,,,,,,,,,,,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,000 CITIZEN COMMENTS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ADJOURN,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Ordinance & Public Hearing,,94,"(CONTINUED FROM DEC. 6, 2023) - Public Hearing and Ordinance Adoption - Rezoning Application Z-14-23-4 - Southwest Corner of 15th Avenue and McDowell Road (Ordinance G-7200)",,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilwoman Pastor, seconded by Councilwoman O'Brien, that this item be approved per the Jan. 2, 2024, memo from the Planning and Development Director with adoption of the related ordinance. The motion carried by the following vote:",,,Laura Pastor,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Ordinance & Public Hearing,,93,"(CONTINUED FROM DEC. 6, 2023) - Public Hearing and Ordinance Adoption - Rezoning Application Z-3-23-8 - Northeast Corner of 12th Street and Jones Avenue (Ordinance G-7199)",,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilwoman Hodge Washington, seconded by Councilwoman Stark, that this item be approved per the Dec. 29, 2023 memo from the Planning and Development Director with a modification to Stipulation 4 as follows, ""That the maximum building height shall be 30 feet or 42 feet if the applicant enters into an agreement with the City of Phoenix where the developer makes and single $250,000 contribution to the City of Phoenix Housing Trust Fund to provide improvements and incentive housing development within a five-mile radius of this site. The motion carried by the following vote:",,,Kesha Hodge Washington,Debra Stark,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Resolution,,90,Public Hearing and Resolution Adoption - General Plan Amendment GPA-PV-1-22-2 - Southeast Corner of Kierland Boulevard and Marilyn Road (Resolution 22180),,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilman Waring, seconded by Councilwoman Stark, that this item be approved per the Planning Commission recommendation with adoption of the related resolution. The motion carried by the following vote:",,,Jim Waring,Debra Stark,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,89,Amend City Code - Ordinance Adoption - Rezoning Application Z-53-23-8 - Approximately 235 Feet North of the Northeast Corner of 36th Street and McDowell Road (Ordinance G-7211),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,83,Amend City Code - Ordinance Adoption - Rezoning Application Z-32-23-3 - Approximately 360 Feet East of the Southeast Corner of Cave Creek Road and Mescal Street (Ordinance G-7207),,,,1,1,,,withdrawn,This item was withdrawn.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,88,Amend City Code - Ordinance Adoption - Rezoning Application Z-52-23-8 - Southeast and Southwest Corners of 13th Street and Washington Street (Ordinance G-7208),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,87,Amend City Code - Ordinance Adoption - Rezoning Application Z-48-23-6 - Northwest Corner of 44th Street and Earll Drive (Ordinance G-7209),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,86,Amend City Code - Ordinance Adoption - Rezoning Application Z-70-23-5 (Helen Drake Village PUD) - Approximately 315 Feet South of the Southwest Corner of 27th Avenue and Belmont Avenue (Ordinance G-7214),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,85,Amend City Code - Ordinance Adoption - Rezoning Application Z-50-23-4 - Northeast Corner of 3rd Street and Cheery Lynn Road (Ordinance G-7210),,,,1,1,,,withdrawn,This item was withdrawn.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,84,Amend City Code - Ordinance Adoption - Rezoning Application Z-51-23-3 (Resilient Living at Sunnyslope PUD) - Approximately 275 Feet East of the Southeast corner of 19th Avenue and Sahuaro Drive (Ordinance G-7213),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Resolution,,79,Abandonment of Easement - ABND 230025 - 3417 N 12th Place (Resolution 22181),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,81,Remove/Replace Zoning District - Ekmark - Annexation 529 - Southwest Corner of the 78th Avenue and Alta Vista Road Alignments (Ordinance G-7212),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
